group_id	TEST_NAME	UNIT	n	p_missing	deciles	LongName	prefix_meaning	suffix_meaning	group_path
104	näytteenot		600	100					2.1.2.2.2.1.2.2.2.2.1.2.2.1
104	näytteenotto		1441	100					2.1.2.2.2.1.2.2.2.2.1.2.2.1
104	ottotapa	h	452	0	[2, 2.94, 3.78, 4, 4, 5, 5.83, 6.78, 8]				2.1.2.2.2.1.2.2.2.2.1.2.2.1
104	ottotapa		73358	100					2.1.2.2.2.1.2.2.2.2.1.2.2.1
104	u-ottotap		363	100			Urine		2.1.2.2.2.1.2.2.2.2.1.2.2.1
104	u-tutk/ottotapa		5714	100			Urine		2.1.2.2.2.1.2.2.2.2.1.2.2.1
104	valv.notto		502	100					2.1.2.2.2.1.2.2.2.2.1.2.2.1
105	(pikacrp)	mg/l	17	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	(pikacrp)		854	54.1	[12.79, 16.77, 21.92, 26.05, 31.39, 38.26, 46.75, 63.16, 87.69]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	(pikahb)	g/l	11	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	(pikahb)		112	0.89	[98.4, 113.75, 119.71, 125.97, 128, 131.9, 135.16, 141.53, 150.35]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	-pikacrp	mg/l	47	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	-pikacrp		95	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	b-pikacrp	mg/l	2705	0	[5.95, 8.07, 11.36, 15.94, 21.79, 30.2, 42.99, 60.75, 94.27]		Blood		2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	b-pikacrp		1229	100			Blood		2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg,omalab		102	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-12	form	46	0		EKG, 12 kytkentää levossa			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-12	tehtu	12	0		EKG, 12 kytkentää levossa			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-12		682070	99.99		EKG, 12 kytkentää levossa			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-15		1026	100		EKG, 15 kytkentää			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-24a		358	99.72		EKG, pitkäaikaisrekisteröinti (24 h), analysointi, lausunto			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-24h		9676	99.99		EKG:n pitkäaikaisrekisteröinti 24 h, sisältää lausunnon, EKG 24h amb			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-24o		146	100		EKG, pitkäaikaisrekisteröinti (24 h), kytkentä, analysointi ilman lausuntoa			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-48a		212	100		EKG, pitkäaikaisrekisteröinti (48 h), analysointi, lausunto			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-48l		3073	100		EKG, pitkäaikaisrekisteröinti (48 h), kytkentä, analysointi, lausunto			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-atk		188717	99.95		EKG, sisältäen tietokoneanalyysin			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-oma		328	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-pao		208	100		EKG, pitkäaikaisrekisteröinti, oirejohteinen sisältää lausunnon			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	ekg-te		629	100		EKG, telemetria			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	klr-spie		2020	100		Kliininen rasituskoe, spiroergometria			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	klr-tje		10007	99.91		Kliininen rasituskoe, työjohteinen, pyöräergometri			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	klr-tjj		102	100		Kliininen rasituskoe, työjohteinen, juoksumatto			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	klr-vap		334	100		Kliininen rasituskoe, vapaa rasitus			2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-crp	mg/l	4850	0	[6, 8.05, 11.07, 15.35, 21.03, 29.56, 42.09, 60.53, 92.81]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-crp		2759	100	[5.89, 8.82, 13.09, 22.44, 30.64, 39.78, 53.05, 70.96, 100.86]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-crp-o	mg/l	1103	0	[6.02, 8.02, 10.96, 15.64, 22.41, 32, 48.93, 72.52, 107.08]			Qualitative test (also semi-quantitative)	2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-crp-o		709	86.18	[5, 8.28, 12, 16.88, 23.5, 28.12, 42.05, 59.1, 103]			Qualitative test (also semi-quantitative)	2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-ekg		859	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-hb	g/l	1071	0	[99.03, 112.21, 119.5, 125.57, 130.26, 134.46, 139.45, 144.29, 151.42]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-hb		150	2.67	[89, 95.5, 103.2, 112.1, 116.5, 121.2, 126.5, 132, 137.67]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-hba1c	%	125	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-hba1c	mmol/mol	41	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-hba1c		324	69.44					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-inr		4491	0.38	[1.77, 1.93, 2.09, 2.2, 2.35, 2.5, 2.69, 2.92, 3.28]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-k	mmol/l	147	0	[3.44, 3.6, 3.75, 3.9, 3.99, 4.13, 4.3, 4.42, 4.8]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-krea	umol/l	144	0	[49.05, 60.47, 66.8, 75.26, 85.95, 92.76, 110.58, 127.88, 185.57]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-na	mmol/l	145	0	[131.25, 134.94, 137, 138, 139, 140.25, 141, 142, 144]			Native preparation	2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-tnt		190	84.21					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pika-tropt		944	92.37					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pikacrp	mg/l	574	0	[8, 8, 8, 8, 8, 8, 8, 14.4, 27.83]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pikacrp		28	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pikahb		1105	0	[109.29, 119.03, 124.34, 128.6, 133.38, 137.43, 142.23, 148.04, 155.6]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pikainr		1022	0.1	[1.5, 1.73, 1.9, 2.05, 2.22, 2.42, 2.64, 2.9, 3.38]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pikatnt		294	94.9					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pt-klr-spi		361	100			Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pt-klr-tau		661	100			Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pt-klr-tje	form	111	99.1			Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pt-klr-tje		3283	99.97			Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	pt-klr-tjm		385	100			Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky	form	207	0	[7, 8, 8, 8, 9, 9, 9, 9.37, 10]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky		20	90					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky0-10	form	369	0	[7, 7.98, 8, 8, 8.63, 9, 9, 9.69, 10]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky0-10		32	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky2	form	165	0	[2, 2, 2, 2, 2, 2, 6.17, 8.83, 9]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky2		25	96					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky2vuotta	form	265	0	[1.2, 2, 2, 2, 2, 2, 8, 9, 9.8]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
105	työkyky2vuotta		51	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.1
106	-agglut		1441	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-alk-sul		134	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-eiaikaa		215	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-hdl/kol	%	3487	0	[20.21, 24.21, 27.4, 30.2, 32.92, 35.73, 39, 43.04, 48.33]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-hdl/kol.	%	4592	0	[20.92, 25.02, 28.33, 31.54, 34.38, 37.36, 40.9, 44.91, 49.89]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-hdl/kol.		15	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-lab-läh		167	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-labkulj		106	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-labtutk		236	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liik.im	%	4159	0	[2.05, 6.99, 17.94, 29.22, 38, 46.12, 53.91, 61.72, 74.35]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liik.im		7	85.71					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liik.np	%	4158	0	[1, 2.25, 3.86, 5.03, 6.22, 7.89, 9.42, 11.64, 15.47]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liik.np		7	85.71					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liik.pr	%	4165	0	[16.52, 27.22, 36.57, 44.31, 53.06, 62.05, 74.05, 88.06, 95.95]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liik.pr		94	98.94					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.a	%	108	0	[0, 0, 0.58, 1.6, 3, 4.71, 8.38, 12, 15.4]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.a		14	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.b	%	112	0	[20.9, 34.9, 41, 49.11, 55.89, 61, 64.3, 74.4, 85.35]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.b		10	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.c	%	112	0	[1.1, 3, 4.55, 5.24, 6, 8.79, 11, 13, 16.45]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.c		10	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.d	%	112	0	[1.1, 5, 15.16, 22.62, 28.75, 34.53, 41, 45, 64.15]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-liikk.d		10	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-patlis2		135	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-pes.jäl	e6/ml	499	0	[1.13, 1.98, 3.01, 3.92, 4.55, 5.58, 8.08, 14.35, 30.37]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-pes.jäl		1004	99.8					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-pes.til	ml	1411	0	[1, 1.5, 2, 2, 2.5, 2.77, 3.03, 3.65, 4.5]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-pes.til		6	66.67					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-punavs2		348	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-pyör.s.	e6/ml	664	0	[0.19, 0.3, 0.4, 0.6, 0.79, 1.08, 1.46, 2.04, 3.24]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-pyör.s.		907	99.89					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-tb-lh		279	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-tilav.	ml	1730	0	[1, 1.52, 2, 2.32, 2.54, 3, 3.48, 4, 4.88]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	-tunnist		806	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	auditkysely	form	414	0	[0, 1, 1, 2, 2.92, 3, 4, 5.54, 7]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	b-agalak	form	15	100			Blood		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	b-agalak		107	98.13			Blood		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	b-hlakeli		3016	100		B -Keliakia, HLA-tautiassosiaatio, DNA-tutkimus	Blood		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	b-sively		355	100			Blood		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	bentsod		170	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	cu-tilav	ml	2546	0	[331.08, 436.17, 539.63, 627.02, 718.38, 812.11, 938.71, 1098.92, 1366.31]		Collected urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	cu-tilav		1023	22.58	[322.11, 424.84, 499.74, 581.17, 669.14, 763.06, 870.12, 987.26, 1258.91]		Collected urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	dna-läh		272	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-sitraat	mg/24h	177	0	[78.9, 153.3, 207.11, 279.95, 356.67, 408.22, 474, 539.46, 713.4]	dU-Sitraatti	24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-sitraat	mmol	162	6.17	[0.38, 0.7, 0.92, 1.27, 1.55, 1.97, 2.48, 3.02, 3.94]	dU-Sitraatti	24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-sitraat	mmol/24h	153	0	[0.6, 0.87, 1.38, 1.59, 1.86, 2.25, 2.61, 2.98, 3.57]	dU-Sitraatti	24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-sitraat		120	86.67		dU-Sitraatti	24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-tilav	ml	3559	0.93	[776.6, 1147.33, 1432.13, 1654.58, 1902.4, 2158.03, 2393.98, 2691.83, 3165.19]		24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-tilav		463	22.03	[1160.93, 1412.64, 1625.11, 1813.99, 2011.95, 2203.23, 2407.39, 2719.32, 3494.4]		24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-tilavu	ml	611	0	[1210.01, 1506.29, 1763.93, 1997.77, 2206.44, 2377.44, 2556.74, 2851.83, 3198.82]		24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	du-tilavu		27	44.44			24-hour urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	eso-pai		905	100		Esofaguksen ja kardian painemittaus			2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	esozpa		719	100		Esofaguksen pH:n ja impedanssin pitkäaikaisrekisteröinti			2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	fentanyyli		378	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	fertil.sel		126	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	globul	%	20	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	globul	mg/l	113	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	globul		6	16.67					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hb(nla)	g/l	1062	0	[110.25, 115.21, 118.3, 120.94, 124.15, 127.16, 130.3, 134.75, 140.2]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hdl/kol	%	220652	0	[21.06, 24.41, 27.16, 29.77, 32.13, 34.78, 37.81, 41.44, 46.53]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hdl/kol		2159	100	[19.51, 23.33, 26.27, 29.48, 31.98, 34.68, 38.43, 41.48, 45.46]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hdl/kol.	%	13498	0	[20.49, 24.5, 27.73, 30.56, 33.19, 36.33, 39.82, 43.89, 49.24]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hdl/kol.		127	100	[22.99, 26.92, 30, 32.82, 35.56, 38.28, 41.27, 44.7, 49.49]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hengalp		300	100		Hengityksen allergeenialtistus (spirometria tai PEF)			2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	histamp		357	100		Histamiinialtistuskoe, keuhkoputket			2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hitachi		260	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	hyytlaus		252	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	igakeli		200	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	kol-hdl/kol	mmol/l	129	0	[0.2, 0.23, 0.26, 0.29, 0.31, 0.33, 0.35, 0.39, 0.44]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	kol/hdl		397	0	[2.35, 2.67, 2.86, 3.15, 3.41, 3.67, 3.97, 4.47, 4.98]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	kol/hdl-su		980	0.1	[2.49, 2.71, 2.9, 3.11, 3.35, 3.56, 3.84, 4.28, 4.87]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	kol/hdlsuh		66992	0.06	[2.31, 2.61, 2.88, 3.12, 3.39, 3.69, 4.05, 4.52, 5.27]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	käsittely		188	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	mediscrn		141	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	mna-lyhyt		116	75					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	muut,3-osa	%	2070	0	[3.42, 3.86, 4.17, 4.47, 4.77, 5.11, 5.52, 6.01, 6.85]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	muuthav.		410	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	muuttutk		456	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	p-etanoli	g/l	9	0			Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	p-etanoli	promille	155	0	[0.48, 1, 1.73, 2.03, 2.36, 2.68, 2.91, 3.31, 3.78]		Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	p-etanoli	promillea	6	0			Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	p-etanoli		159	100			Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	penicilg		184	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	penicilv		182	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pituus	cm	2086	0	[159.49, 162.37, 165.01, 167.54, 169.92, 172.64, 175.67, 179.02, 183.09]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pituus		34	50					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pituus(cm)		4130	0	[158.36, 160.96, 162.99, 164.91, 166.22, 168, 169.9, 171.78, 174.53]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pt-pituus	cm	348	0.29	[160.36, 162.95, 164.98, 167.35, 169.54, 172.14, 175.05, 178.83, 183.05]		Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pt-pulssi	times/min	114	0	[56.2, 61.9, 64.59, 68.68, 70.13, 72.64, 74.62, 78.1, 88.3]		Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pt-pulssi		28	75			Patient		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pulssi	form	1325	0	[55.94, 59.57, 63.08, 66.16, 69.33, 72.71, 76.5, 81.3, 88.05]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	pulssi		212	73.58	[55.58, 61.02, 63.53, 65.6, 68.28, 71.91, 75.65, 79.74, 87.23]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	s-gglobul	g/l	877	0	[3.62, 5.12, 6.46, 7.54, 8.34, 9.31, 10.62, 12.29, 16.35]		Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	s-gglobul		20	10			Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	s-igakeli		42232	99.99			Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	sensori	mmol/l	1225	0	[5.53, 6.66, 7.41, 8.27, 8.93, 9.79, 10.78, 11.98, 13.95]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	sensori		2841	98.94					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	snabb-crp		2149	40.07	[3.6, 6.62, 9.77, 15.52, 21.64, 30.18, 41.01, 57.05, 83.97]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	snabb-inr		6285	0.29	[1.78, 1.98, 2.1, 2.23, 2.38, 2.51, 2.67, 2.86, 3.16]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	testo/shbg		666	0	[9.11, 13.82, 19.3, 29.42, 48.31, 119.23, 293.8, 399.45, 555.29]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	ts-fish	form	7	100			Tissue		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	ts-fish		320	100			Tissue		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	ts-lisähis		547	100			Tissue		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	tu-fish	form	102	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	tu-fish		192	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	tunnistus		128	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	työteli1		126	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	työteli5		119	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	työtepe		428	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	u-stix-vt		170	100			Urine		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	vagicul		122	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	vehnä,ruok	u/ml	43	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	vehnä,ruok		145	90.34					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	vekapak1		274050	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	vekapak4		1805	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
106	yersinia		1261	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.1
107	-aerobivi		314	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	-anaerobi		320	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	-omactgc		591	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	annosvoim		182	65.93					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	b-koboltti	ug/l	157	0	[0.5, 0.72, 0.96, 1.18, 1.68, 2.2, 3.97, 6.08, 10.46]		Blood		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	cand-odl.		542	89.67					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	cand.nativ		286	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	cladosp.he	mm	11	0					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	cladosp.he	u/ml	69	0	[0, 0.01, 0.01, 0.04, 0.13, 0.41, 0.5, 0.87, 4.4]				2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	cladosp.he		680	93.82					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	corona229e		619	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	coronahku1		619	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	coronanl63		619	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	coronaoc43		619	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	f-norogi		261	100			Feces		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	f-norogii		261	100			Feces		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	f-projekti		469	100			Feces		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	hpvpapctgc		116	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	hpvrefctgc		135	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	norogi		139	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	norogii		139	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	p-asetoni	mmol/l	171	0	[0, 0, 0, 0, 0, 0, 0.99, 1.7, 3.4]		Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	p-asetoni		305	100			Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	p-uraatti	umol/l	6902	0	[234.14, 271.61, 301.37, 327.94, 355.71, 383.49, 416.66, 458.38, 518.94]		Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	p-uraatti		32	87.5			Plasma		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	projekti1		160	100					2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	s-asetoni	mmol/l	42	0		S -Asetoni	Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	s-asetoni		414	100		S -Asetoni	Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	s-uraatti	umol/l	621	0	[231.75, 257.74, 279.08, 298.35, 317.34, 343.64, 366.52, 401.97, 449.54]		Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	s-uraatti		38	100			Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	s-valproaatti	umol/l	431	0	[243.85, 308.03, 356.19, 396.72, 425.61, 467.25, 503.69, 550.21, 628.49]		Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
107	s-valproaatti		16	87.5			Serum		2.1.2.2.2.1.2.2.2.2.1.2.2.2.2.2.1
