concept_id	concept_code	concept_name	vocabulary_id	is_panel	has_component	has_property	has_method	has_scale_type	has_system	has_time_aspect
4095035	250524008	Methylene blue reduction test	SNOMED	FALSE			Evaluation - action			
4095036	250526005	Methylene blue test failed	SNOMED	FALSE						
4095041	250543008	Sphingomyelin detected in amniotic fluid	SNOMED	FALSE						
4095043	250547009	Measurement of venous partial pressure of oxygen	SNOMED	FALSE	Oxygen		Measurement - action			
4095044	250551006	Venous oxygen saturation measurement	SNOMED	FALSE	Oxyhemoglobin		Measurement - action	Quantitative		
4095045	250553009	Capillary oxygen saturation measurement	SNOMED	FALSE	Oxyhemoglobin		Measurement - action	Quantitative		
4095046	250558000	Mixed venous oxygen concentration measurement	SNOMED	FALSE	Oxygen		Measurement - action			
4095047	250563001	Measurement of oxygen dissolved in venous blood	SNOMED	FALSE	Oxygen		Measurement - action			
4095048	250570001	Evaluation of acid-base balance	SNOMED	FALSE			Evaluation - action			
4095049	250587004	Carbamazepine blood measurement	SNOMED	FALSE	Carbamazepine		Measurement - action			
4095051	250603006	Primidone blood measurement	SNOMED	FALSE	Primidone		Measurement - action			
4095052	250607007	Sodium valproate blood measurement	SNOMED	FALSE	Valproate sodium		Measurement - action			
4095053	250617002	Detection of tricyclic antidepressant	SNOMED	FALSE	Tricyclic antidepressant		Measurement - action			
4095055	250637003	ALT - blood measurement	SNOMED	FALSE	Alanine aminotransferase		Measurement - action			
4095105	26154000	Base deficit measurement	SNOMED	FALSE	Substance		Measurement - action			
4095114	26234007	Platelet aggregation with collagen test	SNOMED	FALSE	Collagen		Evaluation - action			
4095170	250671007	Inborn errors of metabolism disorder marker measurement	SNOMED	FALSE	Substance		Measurement - action			
4095171	250677006	Determination of calculus composition	SNOMED	FALSE	Substance		Measurement - action			
4095212	250174000	Paraprotein measurement	SNOMED	FALSE	Paraprotein		Measurement - action			
4095323	250176003	Human leukocyte antigen isotype determination	SNOMED	FALSE	HLA antigen		Measurement - action			
4095324	250178002	Human leukocyte antigen A genotype determination	SNOMED	FALSE	Human leukocyte antigen A allele		Evaluation - action			
4095325	250180008	Human leukocyte antigen C genotype determination	SNOMED	FALSE	Human leukocyte antigen C allele		Evaluation - action			
4095326	250182000	Human leukocyte antigen DRB3 genotype determination	SNOMED	FALSE	Human leukocyte antigen DRB3 allele		Evaluation - action			
4095327	250183005	Human leukocyte antigen DRB4 genotype determination	SNOMED	FALSE	Human leukocyte antigen DRB4 allele		Evaluation - action			
4095328	250184004	Human leukocyte antigen DRB5 genotype determination	SNOMED	FALSE	Human leukocyte antigen DRB5 allele		Evaluation - action			
4095329	250187006	Human leukocyte antigen DPA1 genotype determination	SNOMED	FALSE	Human leukocyte antigen DPA1 allele		Evaluation - action			
4095330	250190000	Immunoglobulin G/immunoglobulin G4 measurement	SNOMED	FALSE	Immunoglobulin G		Measurement - action			
4095332	250192008	Detection of fibrinogen	SNOMED	FALSE	Coagulation factor I		Measurement - action			
4095333	250197002	Fungal killing test	SNOMED	FALSE			Evaluation - action			
4095334	250205006	Cytotoxic T-lymphocyte precursor frequency determination	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4095335	250212002	Plasma folate measurement	SNOMED	FALSE	Folic acid		Measurement - action			
4095336	250214001	Methyl malonic acid excretion measurement	SNOMED	FALSE	Methyl malonic acid		Measurement - action			
4095337	250224009	Abnormal hemoglobin measurement	SNOMED	FALSE	Abnormal hemoglobin		Measurement - action			
4095339	250238002	Red blood cell maturation age determination	SNOMED	FALSE	Erythrocyte		Inspection - action			
4095344	250256002	Cold agglutinins detected	SNOMED	FALSE						
4095345	250261000	Determination of amount of hemolysis	SNOMED	FALSE			Evaluation - action			
4095346	250263002	Acidified serum test negative	SNOMED	FALSE						
4095347	250264008	Ascorbate-cyanide detected by screening	SNOMED	FALSE						
4095354	250300004	White blood cell enzyme activity measurement	SNOMED	FALSE			Evaluation - action			
4095355	250309003	Horse erythrocyte antigen test positive	SNOMED	FALSE						
4095458	250327000	Blood coagulation pathway finding	SNOMED	FALSE						
4095459	250337005	Contact factor measurement	SNOMED	FALSE	Coagulation related substance		Evaluation - action			
4095460	250345000	Fibrinogen screening finding	SNOMED	FALSE						
4095461	250360002	Anticoagulant control test	SNOMED	FALSE			Evaluation - action			
4095462	250368009	Thrombotest	SNOMED	FALSE			Evaluation - action			
4095463	250378007	ABO antigen type determination	SNOMED	FALSE	Antigen in ABO blood group system		Evaluation - action			
4095471	250402006	Blood group antibody titer measurement	SNOMED	FALSE	Blood group antibody	Titer	Measurement - action			
4095474	250407000	Determination of anti-D suitability	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4095475	250421003	Pregnancy test finding	SNOMED	FALSE						
4095476	250424006	Pregnancy test weakly positive	SNOMED	FALSE						
4095479	250437009	Count of human cells	SNOMED	FALSE	Cell		Measurement - action			
4095485	250463004	Detection of virus particle	SNOMED	FALSE			Evaluation - action			
4095486	250465006	Determination of bacterial growth	SNOMED	FALSE						
4095487	250469000	Determination of growth of parasites	SNOMED	FALSE			Evaluation - action			
4095489	250470004	Organism type determination	SNOMED	FALSE			Evaluation - action			
4095490	250474008	Antibiotic synergy test	SNOMED	FALSE	Antimicrobial		Evaluation - action			
4095491	250488007	Netilmicin measurement	SNOMED	FALSE	Netilmicin		Measurement - action			
4095492	250511008	Enteric fever antibody titer measurement	SNOMED	FALSE	Bacterial antibody		Measurement - action			
4095493	250512001	Viral antibody titer measurement	SNOMED	FALSE	Viral antibody	Titer	Measurement - action			
4095494	250516003	Fungal antibody titer measurement	SNOMED	FALSE	Fungal antibody	Titer	Measurement - action			
4095495	250525009	Methylene blue test passed	SNOMED	FALSE						
4095608	250549007	Measurement of transcutaneous partial pressure of oxygen	SNOMED	FALSE	Oxygen		Measurement - action			
4095610	248627000	Pulse characteristics	SNOMED	FALSE						
4095617	248665007	Loudness of heart sounds	SNOMED	FALSE						
4095647	248757001	Arterial perfusion of leg	SNOMED	FALSE						
4095691	26300008	Protein C, functional assay	SNOMED	FALSE	Protein C		Evaluation - action			
4095698	2634004	Decreased blood erythrocyte volume	SNOMED	FALSE						
4095923	248918004	Length of uterine cervix	SNOMED	FALSE						
4095936	248955004	Ovary size	SNOMED	FALSE						
4095937	248956003	Diameter of ovary	SNOMED	FALSE						
4095945	248989003	Number of miscarriages	SNOMED	FALSE						
4095946	248990007	Duration of pregnancy at time of previous miscarriage	SNOMED	FALSE						
4096080	25104002	Haloperidol measurement	SNOMED	FALSE	Haloperidol		Measurement - action			
4096093	25096005	Phosphatidylglycerol measurement, semi-quantitative, amniotic fluid	SNOMED	FALSE	Phosphatidyl glycerol		Measurement - action			
4096100	250552004	Mixed venous oxygen saturation measurement	SNOMED	FALSE	Oxyhemoglobin		Measurement - action	Quantitative		
4096101	250554003	Measurement of oxygen saturation at periphery	SNOMED	FALSE	Oxyhemoglobin	Quantity fraction	Measurement - action	Quantitative		
4096221	250559008	Venous oxygen concentration measurement	SNOMED	FALSE	Oxygen		Measurement - action			
4096222	250562006	Measurement of oxygen dissolved in mixed venous blood	SNOMED	FALSE	Oxygen		Measurement - action			
4096223	250565008	Measurement of venous partial pressure of carbon dioxide	SNOMED	FALSE	Carbon dioxide		Measurement - action			
4096224	250569002	Blood nitrogen concentration measurement	SNOMED	FALSE	Nitrogen		Measurement - action			
4096226	250577003	Finding of serum phenylalanine level	SNOMED	FALSE						
4096227	250582005	Diazoxide blood measurement	SNOMED	FALSE	Diazoxide		Measurement - action			
4096228	250592002	Ethosuximide blood measurement	SNOMED	FALSE	Ethosuximide		Measurement - action			
4096230	250605004	Salicylate blood measurement	SNOMED	FALSE	Salicylate		Measurement - action			
4096231	250621009	Urea and electrolyte observations - finding	SNOMED	FALSE						
4096235	250648005	Catecholamine measurement	SNOMED	FALSE	Catecholamine		Measurement - action			
4096236	250654006	9am cortisol measurement	SNOMED	FALSE	Hydrocortisone		Measurement - action			
4096237	250658009	Free beta human chorionic gonadotrophin measurement	SNOMED	FALSE	Human chorionic gonadotropin, beta subunit		Measurement - action			
4096239	250692007	Apolipoprotein E phenotype determination	SNOMED	FALSE			Evaluation - action			
4096405	249119002	Date false contractions first detected	SNOMED	FALSE						
4096419	249178004	Diameter of retroplacental clot	SNOMED	FALSE						
4096549	249268008	Odor of smegma	SNOMED	FALSE						
4096550	249270004	Quantity of smegma	SNOMED	FALSE						
4096681	249363002	Adenoids size	SNOMED	FALSE						
4096978	249606000	Prostate size	SNOMED	FALSE						
4097012	249748003	Arm length	SNOMED	FALSE						
4097086	26488000	Plasminogen assay, antigenic	SNOMED	FALSE	Fibrinolysin, human; Plasminogen		Evaluation - action			
4097088	26491000	Special potency disk identification test	SNOMED	FALSE			Evaluation - action			
4097139	249838008	Intermalleoli distance	SNOMED	FALSE						
4097140	249840003	Apparent leg length	SNOMED	FALSE						
4097141	249841004	True leg length	SNOMED	FALSE						
4097142	249842006	Divided leg length	SNOMED	FALSE						
4097165	249948009	Grade of muscle power	SNOMED	FALSE						
4097248	26769008	Bleeding time, Duke	SNOMED	FALSE			Evaluation - action			
4097313	25164004	Ketone bodies measurement, quantitative	SNOMED	FALSE	Ketone body		Measurement - action	Quantitative		
4097381	26832000	Alpha-galactosidase measurement, fibroblasts	SNOMED	FALSE	Alpha-galactosidase		Measurement - action			
4097430	25197003	Sodium measurement	SNOMED	FALSE	Sodium		Measurement - action			
4097461	250124002	Joint temperature	SNOMED	FALSE		Temperature		Quantitative		
4097465	250137004	Calf squeeze test	SNOMED	FALSE			Examination - action			
4097536	2693007	Stool fat, quantitative measurement	SNOMED	FALSE	Lipid		Measurement - action	Quantitative		
4097590	250181007	Human leukocyte antigen DRB1 genotype determination	SNOMED	FALSE	Human leukocyte antigen DRB1 allele		Evaluation - action			
4097591	250191001	Precipitating antibody measurement	SNOMED	FALSE	Antibody		Evaluation - action			
4097592	250194009	Cell phenotype determination	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4097593	250196006	Bacterial killing test	SNOMED	FALSE			Evaluation - action			
4097594	250202009	Circulating immune complexes activity measurement	SNOMED	FALSE	Immune complex		Evaluation - action			
4097595	250208008	Blood hematinic activity measurement	SNOMED	FALSE			Evaluation - action			
4097596	250216004	Serum iron measurement	SNOMED	FALSE	Iron		Measurement - action			
4097598	250221001	Detection of hemoglobin	SNOMED	FALSE	Hemoglobin		Measurement - action			
4097606	250258001	Serum hemopexin measurement	SNOMED	FALSE	Hemopexin		Measurement - action			
4097607	250260004	Evaluation of rate of hemolysis	SNOMED	FALSE			Evaluation - action			
4097609	250265009	Ascorbate-cyanide not detected by screening	SNOMED	FALSE						
4097615	250297009	Reversed differential	SNOMED	FALSE						
4097616	250298004	Reversed neutrophil/lymphocyte ratio measurement	SNOMED	FALSE	Leukocyte		Measurement - action			
4097617	250307001	White blood cell cytochemical reaction determination	SNOMED	FALSE			Evaluation - action			
4097618	250308006	Immunoglobulin chain concentration measurement	SNOMED	FALSE			Evaluation - action			
4097619	250310008	Horse erythrocyte antigen test negative	SNOMED	FALSE						
4097620	250313005	Platelet distribution width measurement	SNOMED	FALSE			Evaluation - action			
4097621	250314004	Platelet hematocrit measurement	SNOMED	FALSE			Evaluation - action			
4097622	250320003	Platelet release reaction test	SNOMED	FALSE			Evaluation - action			
4097623	250322006	5-Hydroxytryptamine release measurement	SNOMED	FALSE	Serotonin		Measurement - action			
4097664	26758005	Albumin measurement	SNOMED	FALSE	Albumin		Measurement - action			
4097695	26962007	Urease test, Wayne method	SNOMED	FALSE			Evaluation - action			
4097738	250370000	Lupus antibody activity measurement	SNOMED	FALSE	Lupus anticoagulant		Evaluation - action			
4097739	250372008	Factor VIIIc inhibitor activity measurement	SNOMED	FALSE	Factor VIII antibody		Evaluation - action			
4097741	250379004	Rh system antigen type determination	SNOMED	FALSE	Antigen in Rh blood group system		Evaluation - action			
4097746	250413009	Protein concentration, test strip measurement	SNOMED	FALSE	Protein		Measurement - action			
4097748	250418000	Ketone concentration, test strip measurement	SNOMED	FALSE	Ketone		Measurement - action			
4097749	250419008	Dipstick test of nitrite concentration	SNOMED	FALSE	Nitrite salt		Measurement - action			
4097750	250427004	Detection of volatile substance	SNOMED	FALSE	Substance		Measurement - action			
4097751	250433008	Turbidity of fluid	SNOMED	FALSE						
4097760	250462009	Count of ova cysts and parasites	SNOMED	FALSE			Evaluation - action			
4097761	250464005	Determination of organism growth	SNOMED	FALSE			Evaluation - action			
4097762	250466007	Viable colony count procedure	SNOMED	FALSE			Evaluation - action			
4097763	250468008	Determination of growth of viruses	SNOMED	FALSE			Evaluation - action			
4097764	250477001	Serum cidal titer measurement	SNOMED	FALSE			Evaluation - action			
4097765	250485005	Aminoglycoside measurement	SNOMED	FALSE	Aminoglycoside antibacterial		Measurement - action			
4097767	250504009	Detection of bacterial antigen	SNOMED	FALSE	Bacteria antigen		Measurement - action			
4097770	250542003	Lecithin detected in amniotic fluid	SNOMED	FALSE						
4097772	250556001	Arterial oxygen concentration measurement	SNOMED	FALSE	Oxygen		Measurement - action			
4097822	27051004	pH measurement, arterial	SNOMED	FALSE			Measurement - action			
4097837	26827001	Airway closing volume	SNOMED	FALSE						
4097881	250560003	Measurement of oxygen dissolved in blood	SNOMED	FALSE	Oxygen		Measurement - action			
4097882	250564007	Measurement of partial pressure of carbon dioxide in blood	SNOMED	FALSE	Carbon dioxide		Measurement - action			
4097883	250567000	Measurement of capillary partial pressure of carbon dioxide	SNOMED	FALSE	Carbon dioxide		Measurement - action			
4097884	250568005	Measurement of transcutaneous partial pressure of carbon dioxide	SNOMED	FALSE	Carbon dioxide		Measurement - action			
4097885	250573004	Hydrogen ion concentration measurement	SNOMED	FALSE			Evaluation - action			
4097886	250584006	Aminophylline blood measurement	SNOMED	FALSE	Aminophylline		Measurement - action			
4097887	250589001	Digoxin blood measurement	SNOMED	FALSE	Digoxin		Measurement - action			
4097888	250597008	Acetaminophen blood measurement	SNOMED	FALSE	Acetaminophen		Measurement - action			
4097889	250599006	Phenobarbitone blood measurement	SNOMED	FALSE	Phenobarbital		Measurement - action			
4097891	250601008	Phenytoin blood measurement	SNOMED	FALSE	Phenytoin		Measurement - action			
4097893	25219007	Antibody to nuclear matrix measurement	SNOMED	FALSE	Antibody		Measurement - action			
4097895	252277007	Copper sulfate screening test	SNOMED	FALSE	Hemoglobin		Measurement - action			
4097896	252279005	Correction study	SNOMED	FALSE			Evaluation - action			
4097897	252281007	Extrinsic coagulation pathway screening	SNOMED	FALSE			Evaluation - action			
4097898	252290000	Thalassemia screening	SNOMED	FALSE			Evaluation - action			
4097900	252298007	Glucose-6-phosphate dehydrogenase deficiency spot test	SNOMED	FALSE	Glucose-6-phosphate dehydrogenase		Measurement - action			
4097901	252299004	Pyruvate kinase deficiency spot test	SNOMED	FALSE			Evaluation - action			
4097903	252301006	Urinary hemosiderin detection	SNOMED	FALSE	Hemosiderin		Evaluation - action			
4097904	252302004	Acidified glycerol lysis test	SNOMED	FALSE			Evaluation - action			
4097905	252303009	Direct antiglobulin test using drug-sensitized red cells	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4097906	252305002	White blood cell test	SNOMED	FALSE	Leukocyte		Evaluation - action			
4097907	252307005	White blood cell immunology	SNOMED	FALSE	Immunologic substance; Leukocyte		Evaluation - action			
4097908	252308000	Lymphocyte cytoplasmic immunoglobulin identification	SNOMED	FALSE	Immunologic substance; Leukocyte; Lymphocyte immunoglobulin		Evaluation - action			
4097909	252310003	White blood cell membrane marker identification	SNOMED	FALSE	Immunologic substance; Leukocyte		Evaluation - action			
4097910	252311004	Non-cytochemical white blood cell test	SNOMED	FALSE	Leukocyte		Evaluation - action			
4097911	252325003	Circulating immune complexes assay	SNOMED	FALSE	Immune complex		Evaluation - action			
4097912	252335009	Cell phenotyping	SNOMED	FALSE			Evaluation - action			
4097914	252346007	Candida antigen T-lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4097954	26914001	Tributyrin test	SNOMED	FALSE			Evaluation - action			
4098030	252352008	Purified protein derivative T-cell stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098031	252358007	Natural killer cell function test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098032	252364000	Mixed lymphocyte reaction	SNOMED	FALSE	HLA-A antigen		Evaluation - action			
4098033	252365004	Homozygous T-cell test	SNOMED	FALSE	HLA-A antigen		Evaluation - action			
4098034	252367007	T-cell cross-match	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098035	252375001	Immunology profile	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098036	252400008	Culture for parasites	SNOMED	FALSE	Microorganism; Organism		Evaluation - action			
4098038	252404004	Hepatitis A antigen screening	SNOMED	FALSE	Antigen		Measurement - action			
4098042	252457003	Strain gauge plethysmography	SNOMED	FALSE			Measurement - action			
4098043	252458008	Venous occlusion plethysmography	SNOMED	FALSE			Measurement - action			
4098046	252465000	Pulse oximetry	SNOMED	FALSE	Oxyhemoglobin	Quantity fraction	Measurement - action	Quantitative		
4098048	252472004	Lung volume test	SNOMED	FALSE			Measurement - action			
4098049	252476001	Progressive exercise test	SNOMED	FALSE			Evaluation - action			
4098054	252669004	C14 urea breath test	SNOMED	FALSE			Evaluation - action			
4098061	252282000	Fibrinogen screening	SNOMED	FALSE	Coagulation factor I		Measurement - action			
4098064	252289009	Sickling test	SNOMED	FALSE	Hemoglobin		Evaluation - action			
4098065	252293003	Hemoglobin Constant Spring identification	SNOMED	FALSE	Hemoglobin		Evaluation - action			
4098066	252295005	Intrinsic factor antibody screening	SNOMED	FALSE	Intrinsic factor antibody		Measurement - action			
4098067	252300007	Schumm's test	SNOMED	FALSE	Methemalbumin		Evaluation - action			
4098068	252306001	White blood cell cytochemistry	SNOMED	FALSE	Leukocyte		Evaluation - action			
4098069	252313001	White blood cell cytogenetic investigation	SNOMED	FALSE	Leukocyte		Evaluation - action			
4098070	252315008	Blood group antibody screening	SNOMED	FALSE	Blood group antibody		Measurement - action			
4098135	26958001	Hepatic function panel	SNOMED	FALSE	Substance		Measurement - action			
4098137	26970002	Hexosaminidase A and total hexosaminidase measurement, serum and leukocytes	SNOMED	FALSE	Beta-N-acetylhexosaminidase		Measurement - action			
4098179	252318005	Immunology laboratory test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098180	252319002	Immunochemistry assay	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098181	252320008	Complement functional assay	SNOMED	FALSE	Complement related substance		Measurement - action			
4098182	252334008	Reverse passive hemagglutination	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098183	252336005	Cell marker analysis	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098184	252337001	Cell function assay	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098185	252342009	Phagocytosis/opsonization test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098186	252343004	Lymphocyte function test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098187	252344005	Lymphocyte proliferation test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098188	252345006	Epstein-Barr virus B-lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098189	252348008	Herpes simplex virus T-lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098190	252356006	Basophil function test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098192	252368002	B-cell cross-match	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098194	252371005	Interleukin-2 secretion induction test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098195	252372003	Cytotoxic antibody test	SNOMED	FALSE	Antibody		Evaluation - action			
4098196	252373008	Human leukocyte antigen gene detection	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098197	252380005	Allergy profile	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098199	252384001	Urine dipstick for bilirubin	SNOMED	FALSE	Bilirubin		Measurement - action			
4098200	252385000	Urine dipstick for leukocyte esterase	SNOMED	FALSE	Leukocyte esterase		Measurement - action			
4098201	252387008	Detection of antimicrobial substance	SNOMED	FALSE	Antibacterial		Measurement - action			
4098203	252392005	Cerebrospinal fluid microscopy	SNOMED	FALSE			Inspection - action			
4098204	252394006	Breast fluid microscopy	SNOMED	FALSE			Inspection - action			
4098205	252395007	Electron microscopy of feces	SNOMED	FALSE			Inspection - action			
4098206	252396008	Electron microscopy of vesicle fluid	SNOMED	FALSE			Inspection - action			
4098207	252398009	Culture - general	SNOMED	FALSE	Microorganism; Organism		Evaluation - action			
4098208	252401007	Organism typing	SNOMED	FALSE			Evaluation - action			
4098209	252405003	Hepatitis B antigen screening	SNOMED	FALSE	Hepatitis B virus antigen		Measurement - action			
4098211	252412007	Dairy food test	SNOMED	FALSE			Evaluation - action			
4098212	252413002	Brucella ring test	SNOMED	FALSE			Evaluation - action			
4098213	252415009	Phosphatase test	SNOMED	FALSE			Evaluation - action			
4098214	252416005	Histopathology test	SNOMED	FALSE			Evaluation - action			
4098338	252453004	Pneumoplethysmography	SNOMED	FALSE			Measurement - action			
4098339	252454005	Venous pneumoplethysmography	SNOMED	FALSE			Measurement - action			
4098340	252459000	Ocular plethysmography	SNOMED	FALSE			Measurement - action			
4098341	252461009	Volume plethysmography	SNOMED	FALSE			Measurement - action			
4098347	252477005	Progressive exercise test on bicycle	SNOMED	FALSE			Evaluation - action			
4098350	252286002	Factor VIIIc inhibitor screening	SNOMED	FALSE	Factor VIII antibody		Evaluation - action			
4098351	252291001	Hemoglobin Barts identification	SNOMED	FALSE	Hemoglobin		Evaluation - action			
4098352	252292008	Hemoglobin H identification	SNOMED	FALSE	Hemoglobin		Evaluation - action			
4098354	252296006	Deoxyuridine suppression test	SNOMED	FALSE	Hematinic		Measurement - action			
4098355	252309008	Lymphocyte surface immunoglobulin identification	SNOMED	FALSE	Immunologic substance; Leukocyte; Lymphocyte immunoglobulin		Evaluation - action			
4098357	252312006	Horse erythrocyte antigen test	SNOMED	FALSE	Horse erythrocyte antigen; Leukocyte		Measurement - action			
4098358	252316009	Group and save	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098359	252317000	Antibody quantitation	SNOMED	FALSE	Antibody		Measurement - action			
4098361	252322000	Terminal sequence hemolytic assay	SNOMED	FALSE	Complement related substance		Measurement - action			
4098362	252323005	Total hemolytic complement titration (classical)	SNOMED	FALSE	Complement related substance		Measurement - action			
4098363	252324004	Total hemolytic complement titration (alternative)	SNOMED	FALSE	Complement related substance		Measurement - action			
4098364	252326002	Polyacrylamide gel electrophoresis	SNOMED	FALSE			Measurement - action			
4098365	252327006	Contour-clamped homogeneous electric field electrophoresis	SNOMED	FALSE			Measurement - action			
4098366	252330004	Multilocus enzyme electrophoresis	SNOMED	FALSE			Measurement - action			
4098368	252331000	Immunofixation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098433	26981004	O-nitrophenyl-beta-o-galactopyranoside test	SNOMED	FALSE			Evaluation - action			
4098484	252332007	Autoantibody serology	SNOMED	FALSE	Autoantibody		Measurement - action			
4098485	252339003	Iodination	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098486	252347003	Rubella virus T-lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098487	252349000	Varicella-zoster virus T-lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098488	252351001	Phorbol myristate acetate T-lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098489	252353003	Concanavalin-A T lymphocyte stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098490	252354009	Anti-cluster of differentiation 3 T-cell stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098491	252355005	CD3 - Anti-cluster of differentiation 3 T-cell stimulation	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098492	252357002	Basophil challenge test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098493	252362001	Lymphocytotoxicity assay using HLA alloantisera	SNOMED	FALSE	HLA-A antigen		Evaluation - action			
4098494	252363006	Lymphocytotoxicity assay using monoclonal antibodies	SNOMED	FALSE	HLA-A antigen		Evaluation - action			
4098495	252366003	Peripheral blood lymphocyte cross-match	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098496	252369005	Cytotoxic mixed lymphocyte test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098497	252370006	PCR for genomic fingerprinting	SNOMED	FALSE			Evaluation - action			
4098498	252374002	Type III allergen test	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098499	252379007	Cell marker profile	SNOMED	FALSE	Immunologic substance		Evaluation - action			
4098500	252386004	Urine dipstick for specific gravity	SNOMED	FALSE			Measurement - action			
4098501	252390002	Culture and susceptibility	SNOMED	FALSE			Evaluation - action			
4098502	252393000	Stool microscopy	SNOMED	FALSE			Inspection - action			
4098503	252399001	Cerebrospinal fluid culture	SNOMED	FALSE	Microorganism; Organism		Evaluation - action			
4098505	252403005	Toxin detection	SNOMED	FALSE	Toxin		Measurement - action			
4098506	252409009	Rubella antibody screening	SNOMED	FALSE	Rubella virus antibody		Measurement - action			
4098515	252455006	Pulse volume recorder pneumoplethysmography	SNOMED	FALSE			Measurement - action			
4098516	252456007	Impedance plethysmography	SNOMED	FALSE			Measurement - action			
4098517	252468003	Digital rewarming test	SNOMED	FALSE			Measurement - action			
4098518	252470007	Progressive exercise test on treadmill	SNOMED	FALSE			Evaluation - action			
4098519	250644007	LDH blood measurement	SNOMED	FALSE	Lactate dehydrogenase		Measurement - action			
4098560	27083005	Immunoglobulin G subclass measurement	SNOMED	FALSE	Immunoglobulin G		Measurement - action			
4098590	26916004	Passive tubular reabsorption	SNOMED	FALSE						
4098628	250646009	Pancreatic enzyme measurement	SNOMED	FALSE	Pancreatic enzyme		Measurement - action			
4098629	250655007	Midnight cortisol measurement	SNOMED	FALSE	Hydrocortisone		Measurement - action			
4098630	250660006	Luteinizing hormone/follicle stimulating hormone measurement	SNOMED	FALSE	Gonadotropin peptide		Measurement - action			
4098631	250663008	Unconjugated estriol measurement	SNOMED	FALSE	Estriol, unconjugated		Measurement - action			
4098632	250672000	Detection of glycosaminoglycans	SNOMED	FALSE	Substance		Measurement - action			
4098639	2507007	5' Nucleotidase measurement	SNOMED	FALSE	5'-nucleotidase		Measurement - action			
4098723	27107005	Osmotic fragility, immediate	SNOMED	FALSE			Evaluation - action			
4098726	27115008	Microsomal thyroid antibody measurement	SNOMED	FALSE	Antithyroperoxidase antibody		Measurement - action			
4098794	252782004	Photopic electroretinography	SNOMED	FALSE			Examination - action			
4098795	252784003	Flicker electroretinography	SNOMED	FALSE			Examination - action			
4098796	252788000	Chromatic electroretinography	SNOMED	FALSE			Examination - action			
4098797	252789008	Early receptor potential electroretinography	SNOMED	FALSE			Examination - action			
4098802	252829002	Corneal specular microscopy	SNOMED	FALSE			Inspection - action			
4098803	252836001	Extended tonometry - 24 hours	SNOMED	FALSE			Examination - action			
4098804	252843007	Darkroom test	SNOMED	FALSE			Examination - action			
4098805	252846004	Scanning laser ophthalmoscopy	SNOMED	FALSE			Inspection - action			
4098811	252878007	Hess screening	SNOMED	FALSE			Examination - action			
4098812	252879004	Lancaster screening	SNOMED	FALSE			Examination - action			
4098864	27198009	Blood group typing, RH genotyping, complete	SNOMED	FALSE	Antigen in Rh blood group system		Evaluation - action			
4098924	252898002	Video cystometry	SNOMED	FALSE			Evaluation - action			
4098926	252901001	Upper urinary tract urodynamic study	SNOMED	FALSE			Evaluation - action			
4098927	252902008	Whitaker test	SNOMED	FALSE			Evaluation - action			
4098941	252959008	Programmable oto-acoustic emissions	SNOMED	FALSE			Functional assessment - action			
4098942	252962006	McCormick toy test - manual	SNOMED	FALSE			Functional assessment - action			
